img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/6383454ccc.jpg,Need for Speed: Most Wanted,XB,Racing,Electronic Arts,EA Canada,8.5,1.04,0.53,,0.46,0.05,2005-11-15,
/games/boxart/3819708ccc.jpg,WipEout Pure,PSP,Racing,Sony Computer Entertainment,Studio Liverpool,9.1,1.04,0.47,,0.34,0.23,2005-03-16,2018-09-16
/games/boxart/3671740ccc.jpg,The Simpsons Game,X360,Platform,Electronic Arts,EA Redwood Shores,6.9,1.04,0.54,,0.39,0.11,2007-10-30,
/games/boxart/2157130ccc.jpg,Bomberman 64,N64,Puzzle,Hudson Soft,Hudson Soft,6.1,1.04,0.5,0.31,0.2,0.03,1997-12-02,
/games/boxart/full_7160123AmericaFrontccc.jpg,MotorStorm: Arctic Edge,PSP,Racing,Sony Computer Entertainment,Bigbig Studios,7.7,1.04,0.16,0.0,0.58,0.3,2009-09-29,
/games/boxart/full_3670641AmericaFrontccc.jpg,Naruto: Clash of Ninja 2,GC,Fighting,D3 Publisher,8ing/Raizing,7.4,1.04,0.44,0.45,0.12,0.03,2006-09-26,
/games/boxart/full_lego-pirates-of-the-caribbean-the-video-game_84AmericaFront.jpg,LEGO Pirates of the Caribbean: The Video Game,X360,Action,Disney Interactive Studios,Traveller's Tales,7.2,1.04,0.54,,0.4,0.1,2011-05-10,
/games/boxart/full_3258165AmericaFrontccc.jpg,WWE SmackDown vs. Raw 2010,X360,Fighting,THQ,JAKKS Pacific,8.2,1.04,0.56,0.01,0.37,0.1,2009-10-20,
/games/boxart/full_4158396AmericaFrontccc.jpg,Just Dance 2014,X360,Music,Ubisoft,Ubisoft Paris,7.6,1.03,0.75,,0.18,0.1,2013-10-08,2018-03-08
/games/boxart/full_8619323AmericaFrontccc.jpg,Sonic Unleashed,PS3,Platform,Sega,Sonic Team,5.3,1.03,0.56,0.01,0.32,0.14,2008-12-09,
/games/boxart/full_4765395AmericaFrontccc.jpg,The Elder Scrolls III: Morrowind Game of the Year Edition,XB,Role-Playing,Bethesda Softworks,Bethesda Softworks,8.3,1.03,0.77,,0.22,0.04,2003-10-31,
/games/boxart/4927987ccc.jpg,Tomb Raider,PC,Action,Eidos Interactive,Core Design Ltd.,8.7,1.03,0.96,,0.07,,1996-11-14,
/games/boxart/4080766ccc.jpg,Dragon Ball Z: Budokai Tenkaichi 3,Wii,Fighting,Atari,Spike / Bandai Namco Games,7.5,1.03,0.32,0.26,0.36,0.08,2007-12-03,
/games/boxart/full_5810252AmericaFrontccc.jpg,LEGO Indiana Jones: The Original Adventures,PS3,Adventure,LucasArts,Traveller's Tales,7.7,1.03,0.44,,0.43,0.17,2008-06-03,
/games/boxart/321056ccc.jpg,Shrek 2,GC,Platform,Activision,"Luxoflux, Inc.",6.9,1.02,0.73,0.01,0.26,0.03,2004-04-28,
/games/boxart/full_bulletstorm_840AmericaFront.jpg,Bulletstorm,X360,Shooter,Electronic Arts,People Can Fly,8.5,1.02,0.61,0.01,0.32,0.08,2011-02-22,
/games/boxart/2800687ccc.jpg,Tiger Woods PGA Tour 08,Wii,Sports,Electronic Arts,EA Salt Lake,7.4,1.02,0.93,,0.01,0.08,2007-08-28,
/games/boxart/full_5722440AmericaFrontccc.jpg,Madden NFL 07,XB,Sports,EA Sports,EA Tiburon,8.4,1.02,0.97,,0.03,0.03,2006-08-22,
/games/boxart/full_3693436AmericaFrontccc.jpg,Rock Band 2,Wii,Misc,MTV Games,Harmonix Music Systems,9.0,1.02,0.93,,0.01,0.08,2008-12-18,
/games/boxart/full_4923586AmericaFrontccc.jpg,Just Cause 3,XOne,Action-Adventure,Square Enix,Avalanche Studios,7.0,1.01,0.52,,0.41,0.09,2015-12-01,2018-04-04
/games/boxart/full_94762AmericaFrontccc.jpg,Madden NFL 16,X360,Sports,EA Sports,EA Tiburon,8.0,1.01,0.88,,0.02,0.11,2015-08-25,2018-03-31
/games/boxart/full_7813119AmericaFrontccc.jpg,F1 2012,PS3,Racing,Codemasters,Codemasters Birmingham,7.9,1.01,0.12,0.05,0.65,0.18,2012-09-18,2018-03-08
/games/boxart/full_1352912AmericaFrontccc.jpg,Prince of Persia,X360,Adventure,Ubisoft,Ubisoft Montreal,8.2,1.01,0.54,0.02,0.34,0.1,2008-12-02,
/games/boxart/full_1506717AmericaFrontccc.jpg,NBA 2K10,X360,Sports,2K Sports,Visual Concepts,8.4,1.01,0.91,0.0,0.02,0.08,2009-10-06,
/games/boxart/full_eyepet_3AmericaFront.jpg,EyePet,PS3,Simulation,Sony Computer Entertainment,SCEE London Studio,6.9,1.01,0.37,0.04,0.52,0.09,2010-09-17,
/games/boxart/1644815ccc.jpg,Excitebike 64,N64,Racing,Nintendo,Left Field Productions,8.9,1.0,0.65,0.19,0.15,0.01,2000-04-30,
/games/boxart/full_2048466AmericaFrontccc.jpg,Far Cry: Primal,XOne,Action-Adventure,Ubisoft,Ubisoft Montreal,7.8,1.0,0.51,,0.41,0.09,2016-02-23,2018-04-03
/games/boxart/full_rayman-origins_639AmericaFront.jpg,Rayman Origins,PS3,Platform,Ubisoft,Ubisoft,8.5,1.0,0.33,0.01,0.5,0.16,2011-11-15,
/games/boxart/9149926ccc.jpg,Breath of Fire III,PS,Role-Playing,Capcom,Capcom,7.6,1.0,0.29,0.46,0.19,0.07,1998-04-30,
/games/boxart/full_6902662AmericaFrontccc.jpg,Tom Clancy's Splinter Cell: Blacklist,X360,Action-Adventure,Ubisoft,Ubisoft Toronto,8.4,1.0,0.57,0.01,0.33,0.09,2013-08-20,2018-03-08
/games/boxart/full_5629745AmericaFrontccc.jpg,NERF N-Strike Elite,Wii,Shooter,Electronic Arts,EA Salt Lake,7.5,1.0,0.93,,,0.07,2009-10-26,
/games/boxart/full_ncaa-football-12_602AmericaFront.jpg,NCAA Football 12,X360,Sports,EA Sports,EA Tiburon,7.8,1.0,0.94,,,0.06,2011-07-12,
/games/boxart/full_1352437AmericaFrontccc.jpg,Rocksmith 2014,X360,Music,Ubisoft,Ubisoft San Francisco,8.4,0.99,0.73,0.0,0.16,0.1,2013-10-22,2018-03-08
/games/boxart/full_6990388AmericaFrontccc.jpg,Army of Two: The 40th Day,X360,Shooter,Electronic Arts,EA Montreal,7.1,0.99,0.65,0.0,0.24,0.09,2010-01-12,
/games/boxart/full_2653936AmericaFrontccc.jpg,DiRT 2,PS3,Racing,Codemasters,Codemasters,8.8,0.99,0.27,0.0,0.53,0.19,2009-09-08,
/games/boxart/full_9599882AmericaFrontccc.jpg,Midnight Club: LA Remix,PSP,Racing,Rockstar Games,Rockstar London,7.7,0.99,0.52,,0.28,0.19,2008-10-20,
/games/boxart/full_5189307AmericaFrontccc.jpg,Apollo Justice: Ace Attorney,DS,Adventure,Capcom,Capcom,8.0,0.99,0.28,0.64,0.05,0.03,2008-02-19,
/games/boxart/1663165ccc.jpg,The Simpsons: Hit & Run,GC,Racing,VU Games,Radical Entertainment,8.2,0.99,0.77,,0.2,0.03,2003-09-16,
/games/boxart/full_1175250AmericaFrontccc.jpg,Haze,PS3,Shooter,Ubisoft,Free Radical Design,5.6,0.99,0.49,0.02,0.33,0.15,2008-05-20,
/games/boxart/full_2622052AmericaFrontccc.jpg,Oddworld: Abe's Exoddus,PS,Platform,GT Interactive,Oddworld Inhabitans,8.6,0.99,0.55,,0.38,0.06,1998-11-17,
/games/boxart/5612135ccc.jpg,Shadow The Hedgehog,GC,Platform,Sega,Sonic Team,4.9,0.99,0.76,,0.2,0.03,2005-11-15,
/games/boxart/full_496902AmericaFrontccc.jpg,Tom Clancy's Splinter Cell: Blacklist,PS3,Action-Adventure,Ubisoft,Ubisoft Toronto,8.3,0.98,0.34,0.06,0.44,0.15,2013-08-20,2018-03-08
/games/boxart/full_the-witcher-2-assassins-of-kings_634AmericaFront.jpg,The Witcher 2: Assassins of Kings,PC,Role-Playing,Atari,CD Projekt Red Studio,8.8,0.98,0.27,,0.56,0.14,2011-05-17,
/games/boxart/full_7465804AmericaFrontccc.jpg,Zoo Tycoon DS,DS,Strategy,THQ,Blue Fang Games,4.6,0.98,0.86,0.01,0.03,0.07,2005-10-11,
/games/boxart/2303174ccc.jpg,Pro Evolution Soccer 2008,PSP,Sports,Konami,Konami,7.8,0.98,0.02,0.19,0.53,0.25,2008-03-12,
/games/boxart/full_4102528AmericaFrontccc.jpg,Fallout 3,PC,Role-Playing,Bethesda Softworks,Bethesda Game Studios,9.0,0.98,0.02,,0.88,0.07,2008-10-28,
/games/boxart/full_9238516AmericaFrontccc.jpg,Sniper Elite V2,PS3,Shooter,505 Games,Rebellion Developments,7.4,0.98,0.38,0.06,0.4,0.15,2012-05-02,2018-03-13
/games/boxart/full_9900134AmericaFrontccc.jpg,FIFA Soccer 10,Wii,Sports,EA Sports,EA Canada,8.3,0.98,0.23,,0.64,0.11,2009-10-20,
/games/boxart/3117641ccc.jpg,Suikoden III,PS2,Role-Playing,Konami,KCET,8.6,0.98,0.29,0.38,0.23,0.08,2002-10-24,
/games/boxart/752499ccc.jpg,Grand Theft Auto: San Andreas,PC,Action,Rockstar Games,Rockstar North,9.4,0.97,0.0,,0.93,0.04,2005-06-07,
/games/boxart/8892988ccc.jpg,Dirge of Cerberus: Final Fantasy VII,PS2,Shooter,Square Enix,Square Enix,5.8,0.97,0.46,0.51,,,2006-08-15,
/games/boxart/full_8552651AmericaFrontccc.jpg,Brutal Legend,X360,Action,Electronic Arts,Double Fine Productions,8.5,0.97,0.62,,0.26,0.09,2009-10-13,
/games/boxart/full_8158603AmericaFrontccc.jpg,Band Hero,Wii,Misc,Activision,Vicarious Visions,7.4,0.97,0.59,,0.29,0.09,2009-11-03,
/games/boxart/full_4755963AmericaFrontccc.jpg,LEGO Star Wars II: The Original Trilogy,GC,Action,LucasArts,Traveller's Tales,8.4,0.97,0.75,,0.19,0.03,2006-09-12,
/games/boxart/full_9151149AmericaFrontccc.jpg,Fire Emblem: The Blazing Blade,GBA,Strategy,Nintendo,Intelligent Systems,8.8,0.97,0.49,0.29,0.18,0.01,2003-11-03,2021-07-23
/games/boxart/full_3235437AmericaFrontccc.jpg,Sea of Thieves,XOne,Action-Adventure,Microsoft Studios,Rare Ltd.,6.9,0.96,0.6,,0.27,0.09,2018-03-20,2018-09-25
/games/boxart/full_lego-pirates-of-the-caribbean-the-video-game_953AmericaFront.jpg,LEGO Pirates of the Caribbean: The Video Game,PS3,Action,Disney Interactive Studios,Traveller's Tales,7.4,0.96,0.36,,0.44,0.16,2011-05-10,
/games/boxart/full_8207200AmericaFrontccc.jpg,Madden NFL 25,PS4,Sports,EA Sports,EA Tiburon,7.4,0.96,0.64,,0.15,0.17,2013-11-15,2018-01-06
/games/boxart/full_3927924AmericaFrontccc.png,Sonic & SEGA All-Stars Racing,PS3,Racing,Sega,Sumo Digital,8.0,0.96,0.36,,0.44,0.16,2010-02-23,
/games/boxart/66929ccc.jpg,Dark Cloud 2,PS2,Role-Playing,Sony Computer Entertainment,Level 5,8.6,0.96,0.38,0.26,0.25,0.07,2003-02-17,
/games/boxart/full_guitar-hero-warriors-of-rock_4AmericaFront.jpg,Guitar Hero: Warriors of Rock,Wii,Misc,Activision,Vicarious Visions,7.3,0.96,0.47,,0.41,0.09,2010-09-28,
/games/boxart/full_pilotwings-resort_187AmericaFront.jpg,PilotWings Resort,3DS,Simulation,Nintendo,Monster Games,6.9,0.96,0.4,0.13,0.36,0.07,2011-03-27,
/games/boxart/4751151ccc.jpg,Gangs of London,PSP,Adventure,Sony Computer Entertainment,SCEE London Studio,5.0,0.96,0.3,,0.43,0.22,2006-10-03,
/games/boxart/full_driver-san-francisco_960AmericaFront.jpg,Driver: San Francisco,PS3,Racing,Ubisoft,Ubisoft Reflections,8.2,0.95,0.24,0.01,0.53,0.17,2011-09-06,
/games/boxart/full_3247411AmericaFrontccc.jpg,Lost Planet 2,PS3,Shooter,Capcom,Capcom,6.6,0.95,0.29,0.2,0.34,0.12,2010-05-11,
/games/boxart/full_lego-harry-potter-years-5-7_890AmericaFront.jpg,LEGO Harry Potter: Years 5-7,PS3,Action,Warner Bros. Interactive,Traveller's Tales,9.0,0.95,0.36,,0.45,0.15,2011-11-11,
/games/boxart/full_6305070AmericaFrontccc.jpg,White Knight Chronicles: International Edition,PS3,Role-Playing,Sony Computer Entertainment,Level 5,6.3,0.95,0.34,0.36,0.16,0.09,2010-02-02,
/games/boxart/6574342ccc.jpg,Wild ARMs,PS,Role-Playing,Sony Computer Entertainment,Media.Vision,8.9,0.95,0.26,0.46,0.17,0.06,1997-04-30,
/games/boxart/full_2312401AmericaFrontccc.jpg,Sonic Unleashed,X360,Platform,Sega,Sonic Team,5.6,0.95,0.54,0.0,0.32,0.09,2008-11-20,
/games/boxart/2409535ccc.jpg,SpongeBob SquarePants: Battle for Bikini Bottom,GC,Platform,THQ,Heavy Iron Studios,7.3,0.95,0.74,,0.19,0.03,2003-10-31,
/games/boxart/full_1294257AmericaFrontccc.png,Harvest Moon 3D: A New Beginning,3DS,Simulation,Natsume,Marvelous,8.2,0.95,0.41,0.31,0.18,0.06,2012-11-06,2018-01-07
/games/boxart/1489364ccc.jpg,Brothers In Arms: Hell's Highway,PS3,Shooter,Ubisoft,Gearbox Software,6.0,0.94,0.45,,0.34,0.15,2008-09-23,
/games/boxart/full_2317246AmericaFrontccc.jpg,Tony Hawk: RIDE,Wii,Sports,Activision,Buzz Monkey Software,4.3,0.94,0.69,,0.17,0.08,2009-11-17,
/games/boxart/full_5307689AmericaFrontccc.jpg,NCAA Football 10,X360,Sports,EA Sports,EA Tiburon,8.1,0.94,0.87,,,0.07,2009-07-14,
/games/boxart/full_ea-sports-active-2_3AmericaFront.jpg,EA Sports Active 2,PS3,Sports,Electronic Arts,EA Vancouver,8.0,0.94,0.54,,0.27,0.12,2010-11-16,
/games/boxart/9790375ccc.jpg,SaGa Frontier 2,PS,Role-Playing,Square EA,SquareSoft,7.4,0.94,0.1,0.71,0.07,0.06,2000-01-31,
/games/boxart/847913ccc.jpg,The SpongeBob SquarePants Movie,GC,Platform,THQ,Heavy Iron Studios,6.6,0.94,0.73,,0.19,0.03,2004-10-27,
/games/boxart/full_6894452AmericaFrontccc.jpg,Prince of Persia: The Sands of Time,XB,Adventure,Ubisoft,Ubisoft Montreal,9.0,0.94,0.57,,0.33,0.04,2003-11-12,
/games/boxart/full_8573983AmericaFrontccc.jpg,Castlevania: Lament of Innocence,PS2,Action,Konami,Konami Computer Entertainment Tokyo,8.1,0.94,0.46,,0.36,0.12,2003-10-21,
/games/boxart/full_3715573AmericaFrontccc.jpg,Brutal Legend,PS3,Action,Electronic Arts,Double Fine Productions,7.9,0.94,0.54,,0.27,0.13,2009-10-13,
/games/boxart/full_9829819AmericaFrontccc.jpg,Skylanders: Spyro's Adventure,PS3,Action,Activision,Toys for Bob,8.0,0.94,0.39,,0.4,0.15,2011-10-16,
/games/boxart/full_ncaa-football-11_7AmericaFront.jpg,NCAA Football 11,X360,Sports,EA Sports,EA Tiburon,8.5,0.93,0.86,,,0.06,2010-07-13,
/games/boxart/full_59054AmericaFrontccc.jpg,NCAA Football 13,PS3,Sports,EA Sports,EA Tiburon,7.1,0.93,0.82,,,0.11,2012-07-10,2018-02-06
/games/boxart/full_2000092AmericaFrontccc.jpg,Fallout 76,XOne,Role-Playing,Bethesda Softworks,Bethesda Game Studios,5.1,0.93,0.59,,0.26,0.09,2018-11-14,2018-11-02
/games/boxart/5790751ccc.jpg,Cars,GC,Racing,THQ,Rainbow Studios,7.6,0.93,0.72,,0.19,0.03,2006-06-06,
/games/boxart/full_2972651AmericaFrontccc.jpg,Monster Hunter: World,XOne,Action,Capcom,Capcom,9.4,0.93,0.67,,0.17,0.09,2018-01-26,2018-01-30
/games/boxart/full_95645AmericaFrontccc.jpg,Operation Flashpoint: Dragon Rising,X360,Shooter,Codemasters,Codemasters,7.4,0.93,0.36,0.02,0.45,0.1,2009-10-06,
/games/boxart/full_8312729AmericaFrontccc.jpg,Phoenix Wright: Ace Attorney,DS,Adventure,Capcom,Capcom,8.1,0.93,0.44,0.39,0.05,0.05,2005-10-12,
/games/boxart/full_kingdom-hearts-recoded_606AmericaFront.jpg,Kingdom Hearts Re:coded,DS,Role-Playing,Square Enix,High Horse Entertainment,6.8,0.93,0.53,0.27,0.09,0.05,2011-01-11,
/games/boxart/full_1963214AmericaFrontccc.jpg,Bayonetta,X360,Action,Sega,PlatinumGames,8.9,0.93,0.51,0.09,0.25,0.08,2010-01-05,
/games/boxart/full_9559299AmericaFrontccc.jpg,Guitar Hero: Metallica,Wii,Misc,Activision,BudCat Creations,8.9,0.93,0.4,,0.43,0.1,2009-03-29,
/games/boxart/full_xenoblade-chronicles_503AmericaFront.jpg,Xenoblade Chronicles,Wii,Role-Playing,Nintendo,Monolith Soft,9.3,0.92,0.43,0.16,0.25,0.07,2012-04-06,
/games/boxart/full_1001231AmericaFrontccc.png,BUZZ! Quiz World,PS3,Misc,Sony Computer Entertainment,Magenta Software,7.8,0.92,0.16,,0.58,0.18,2009-11-10,
/games/boxart/9416763ccc.jpg,Blue Dragon,X360,Role-Playing,Microsoft Game Studios,Mistwalker Corporation / Artoon,7.7,0.92,0.3,0.21,0.33,0.08,2007-08-28,
/games/boxart/full_44113PALFrontccc.jpg,Killzone: Mercenary,PSV,Misc,Sony Computer Entertainment America,Guerrilla Games,7.4,0.92,0.2,0.04,0.47,0.2,2013-09-10,2018-01-03
/games/boxart/7848185ccc.gif,Starsky & Hutch,PS2,Racing,Gotham Games,Minds-Eye Productions,6.0,0.92,0.45,,0.35,0.12,2003-09-09,
/games/boxart/full_5523061AmericaFrontccc.jpg,Dante's Inferno,X360,Action,Electronic Arts,Visceral Games,7.0,0.92,0.63,0.02,0.2,0.08,2010-02-09,
/games/boxart/9580401ccc.jpg,Tobal No.1,PS,Fighting,Sony Computer Entertainment,DreamFactory,7.7,0.92,0.12,0.66,0.08,0.06,1996-09-30,
/games/boxart/full_8481866AmericaFrontccc.jpg,WWE SmackDown vs. Raw 2009,X360,Fighting,THQ,Yuke's Media Creations,7.8,0.92,0.58,,0.26,0.08,2008-11-09,
/games/boxart/full_1302170AmericaFrontccc.jpg,NCAA Football 14,PS3,Sports,EA Sports,EA Tiburon,7.7,0.92,0.75,,,0.17,2013-07-09,2018-01-31
/games/boxart/full_7273661AmericaFrontccc.png,Crysis 3,X360,Shooter,Electronic Arts,Crytek,7.6,0.92,0.51,0.01,0.32,0.08,2013-02-19,2018-02-07
/games/boxart/full_7356188AmericaFrontccc.jpg,SpongeBob SquarePants: The Yellow Avenger,PSP,Action,THQ,Tantalus Interactive,5.7,0.92,0.55,,0.21,0.16,2006-03-06,
/games/boxart/full_7351671AmericaFrontccc.jpg,EA Sports Grand Slam Tennis,Wii,Sports,EA Sports,EA Vancouver,7.9,0.92,0.28,0.02,0.51,0.11,2009-06-08,
/games/boxart/3062265ccc.jpg,007: The World is not Enough,PS,Shooter,Electronic Arts,Black Ops Entertainment,6.4,0.92,0.51,,0.35,0.06,2000-11-06,
/games/boxart/full_5115772AmericaFrontccc.jpg,Overwatch,PC,Shooter,Blizzard Entertainment,Blizzard Entertainment,9.5,0.92,0.37,,0.48,0.07,2016-05-24,2018-03-24
/games/boxart/full_754945AmericaFrontccc.png,Operation Flashpoint: Dragon Rising,PS3,Shooter,Codemasters,Codemasters,7.3,0.91,0.23,0.05,0.46,0.17,2009-10-06,
/games/boxart/full_lego-pirates-of-the-caribbean-the-video-game_348AmericaFront.jpg,LEGO Pirates of the Caribbean: The Video Game,DS,Action,Disney Interactive Studios,Traveller's Tales,6.8,0.91,0.34,,0.47,0.1,2011-05-10,
/games/boxart/full_dynasty-warriors-7_151AmericaFront.jpg,Dynasty Warriors 7,PS3,Action,Tecmo Koei,Omega Force,5.8,0.91,0.25,0.46,0.14,0.06,2011-03-29,
/games/boxart/2707104ccc.jpg,Sonic Riders: Zero Gravity,Wii,Racing,Sega,Sonic Team,5.8,0.91,0.48,0.02,0.32,0.09,2008-01-08,
/games/boxart/full_9921776AmericaFrontccc.jpg,Colin McRae Rally 2.0,PS,Racing,Codemasters,Codemasters,8.3,0.91,0.02,0.02,0.8,0.07,2000-12-05,
/games/boxart/full_1564115AmericaFrontccc.jpg,Tom Clancy's EndWar,X360,Strategy,Ubisoft,Ubisoft Shanghai,8.0,0.91,0.58,0.01,0.24,0.09,2008-11-04,
/games/boxart/full_8761992AmericaFrontccc.jpg,Assassin's Creed,PC,Adventure,Ubisoft,Ubisoft Montreal,7.6,0.91,0.01,,0.84,0.06,2008-04-08,2018-11-23
/games/boxart/full_3546011AmericaFrontccc.png,Crysis 3,PS3,Shooter,Electronic Arts,Crytek,8.2,0.91,0.26,0.03,0.48,0.14,2013-02-19,2018-03-13
/games/boxart/full_socom-4-us-navy-seals_869AmericaFront.jpg,SOCOM 4: U.S. Navy SEALs,PS3,Shooter,Sony Computer Entertainment,Zipper Interactive,7.0,0.9,0.66,0.04,0.12,0.09,2011-04-19,
/games/boxart/full_7634268AmericaFrontccc.jpg,Marvel: Ultimate Alliance 2,X360,Role-Playing,Activision,Vicarious Visions,7.4,0.9,0.68,,0.15,0.08,2009-09-15,
/games/boxart/full_9865324AmericaFrontccc.png,Final Fantasy X / X-2 HD Remaster,PS4,Role-Playing,Square Enix,Square Enix,9.3,0.9,0.34,0.07,0.36,0.14,2015-05-12,2019-03-22
/games/boxart/206111ccc.jpg,Lost Odyssey,X360,Role-Playing,Microsoft Game Studios,Mistwalker Corporation / Feelplus Inc.,7.5,0.9,0.45,0.11,0.26,0.08,2008-02-12,
/games/boxart/5004664ccc.jpg,X-Men Legends,XB,Role-Playing,Activision,Raven Software,8.2,0.9,0.62,,0.24,0.04,2004-09-21,
/games/boxart/full_homefront_34AmericaFront.jpg,Homefront,PS3,Shooter,THQ,Kaos Studios,6.6,0.9,0.32,0.04,0.4,0.15,2011-03-15,
/games/boxart/full_the-biggest-loser-ultimate-workout_9AmericaFront.jpg,The Biggest Loser: Ultimate Workout,X360,Sports,THQ,Blitz Games,8.0,0.9,0.73,,0.1,0.07,2010-11-02,
/games/boxart/full_9144186AmericaFrontccc.png,James Cameron's Avatar: The Game,PS3,Action,Ubisoft,Ubisoft Montreal,5.8,0.9,0.32,,0.43,0.15,2009-12-01,
/games/boxart/full_8237638AmericaFrontccc.jpg,Resistance: Retribution,PSP,Shooter,Sony Computer Entertainment,SCEA Bend Studio,8.0,0.9,0.27,0.05,0.36,0.22,2009-03-17,
/games/boxart/5434308ccc.jpg,Burnout Revenge,PS2,Racing,Electronic Arts,Criterion Games,9.0,0.9,0.75,,0.03,0.12,2005-09-13,
/games/boxart/2012155ccc.jpg,3Xtreme,PS,Action,989 Studios,Unknown,2.9,0.9,0.5,,0.34,0.06,1999-03-31,
/games/boxart/full_4228484AmericaFrontccc.jpg,Spider-Man 3,PS2,Platform,Activision,Vicarious Visions,4.4,0.9,0.74,0.01,0.03,0.12,2007-05-04,
/games/boxart/full_cars-2-the-video-game_768AmericaFront.jpg,Cars 2,Wii,Racing,Disney Interactive Studios,Avalanche Software,8.0,0.9,0.43,,0.38,0.1,2011-06-21,
/games/boxart/full_8843320AmericaFrontccc.jpg,Buzz! Master Quiz,PSP,Misc,Sony Computer Entertainment,Relentless Software,7.0,0.9,0.22,,0.44,0.24,2008-09-23,
/games/boxart/full_367202AmericaFrontccc.jpg,DJ Hero,PS3,Misc,Activision,FreeStyleGames,8.5,0.9,0.42,,0.34,0.15,2009-10-27,
/games/boxart/full_3358961AmericaFrontccc.jpg,Killzone: Liberation,PSP,Shooter,Sony Computer Entertainment,Guerrilla Games,7.8,0.9,0.44,,0.28,0.19,2006-10-31,
/games/boxart/full_resident-evil-revelations_61AmericaFront.jpg,Resident Evil: Revelations,3DS,Action,Capcom,Capcom,7.8,0.89,0.3,0.3,0.23,0.05,2012-02-07,
/games/boxart/full_the-tomb-raider-trilogy_733AmericaFront.jpg,The Tomb Raider Trilogy,PS3,Action,Square Enix,Crystal Dynamics,8.5,0.89,0.27,,0.48,0.14,2011-03-22,
/games/boxart/6229067ccc.jpg,Blitz: The League,PS2,Sports,Midway Games,Midway Games,7.8,0.89,0.74,,0.03,0.12,2005-10-17,
/games/boxart/full_9362694AmericaFrontccc.jpg,Pure,PS3,Racing,Disney Interactive Studios,Black Rock Studio,7.0,0.89,0.42,0.0,0.33,0.14,2008-09-16,
/games/boxart/full_5409259AmericaFrontccc.jpg,Samba De Amigo,Wii,Misc,Sega,Gearbox Software,6.7,0.89,0.41,0.01,0.37,0.09,2008-09-23,
/games/boxart/7758215ccc.jpg,Call of Duty: World at War,DS,Shooter,Activision,n-Space,7.4,0.89,0.56,,0.25,0.08,2008-11-10,
/games/boxart/full_9804598AmericaFrontccc.jpg,Fire Emblem: The Sacred Stones,GBA,Strategy,Nintendo,Intelligent Systems,8.4,0.89,0.42,0.3,0.16,0.02,2005-05-23,
/games/boxart/full_dissidia-012-duodecim-final-fantasy_821AmericaFront.jpg,Dissidia 012: Duodecim Final Fantasy,PSP,Fighting,Square Enix,Square Enix,8.3,0.89,0.21,0.46,0.13,0.09,2011-03-22,
/games/boxart/5272705ccc.gif,Madagascar,GBA,Platform,Activision,Vicarious Visions,5.5,0.89,0.62,,0.24,0.03,2005-05-23,
/games/boxart/1046553ccc.jpg,The Simpsons Game,PS3,Platform,Electronic Arts,EA Redwood Shores,7.5,0.89,0.38,,0.36,0.14,2007-10-30,
/games/boxart/full_4917983AmericaFrontccc.jpg,Ni no Kuni II: Revenant Kingdom,PS4,Role-Playing,Namco Bandai Games,Level 5,8.7,0.89,0.33,0.12,0.31,0.13,2018-03-23,2018-02-28
/games/boxart/full_1009979AmericaFrontccc.jpg,Fossil Fighters,DS,Role-Playing,Nintendo,RED Entertainment,6.9,0.89,0.83,,,0.06,2009-08-10,
/games/boxart/full_461917PALFrontccc.jpg,Assassin's Creed III,PC,Action-Adventure,Ubisoft,Ubisoft Montreal,8.6,0.89,0.28,,0.54,0.07,2012-11-20,2018-04-12
/games/boxart/full_1626718AmericaFrontccc.jpg,Buzz! Quiz TV,PS3,Misc,Sony Computer Entertainment,Relentless Software,7.9,0.88,0.28,,0.47,0.13,2008-09-23,
/games/boxart/full_wwe-smackdown-vs-raw-2011_10AmericaFront.jpg,WWE SmackDown vs. Raw 2011,X360,Fighting,THQ,JAKKS Pacific,7.1,0.88,0.44,0.0,0.35,0.08,2010-10-26,
/games/boxart/full_the-lord-of-the-rings-war-in-the-north_878AmericaFront.jpg,The Lord of the Rings: War in the North,X360,Role-Playing,Warner Bros. Interactive,Snowblind Studios,6.6,0.88,0.55,0.0,0.24,0.08,2011-11-01,
/games/boxart/full_rock-band-3_7AmericaFront.jpg,Rock Band 3,X360,Misc,MTV Games,Harmonix Music Systems,9.4,0.88,0.73,,0.09,0.06,2010-10-26,
/games/boxart/full_2786110AmericaFrontccc.jpg,F1 2009,Wii,Racing,Codemasters,Sumo Digital,6.8,0.88,0.15,,0.62,0.11,2009-11-17,
/games/boxart/full_732552AmericaFrontccc.jpg,Call of Juarez: Bound in Blood,PS3,Shooter,Ubisoft,Techland,7.7,0.88,0.35,0.01,0.38,0.15,2009-06-30,
/games/boxart/full_f1-2010_3AmericaFront.jpg,F1 2010,X360,Racing,Codemasters,Codemasters Birmingham,8.4,0.88,0.18,0.01,0.59,0.1,2010-09-21,
/games/boxart/full_4227124AmericaFrontccc.jpg,Call of Duty: Modern Warfare 2,PC,Shooter,Activision,Infinity Ward,9.0,0.88,0.01,,0.79,0.08,2009-11-10,
